"Location","Theatre","Movie","Movie_Rating","Star_Rating","Show_Times","Movie_Format","Synopsis","Date","Searched_City"
"10401-015 US Hwy. 441 South, Leesburg, FL 34788","AMC Lake Square 12","Shaft (2019)","R","4.5","11:00a | 1:40p | 4:20p | 7:05p | 9:45p","Standard","John Shaft Jr. may be an FBI cyber security expert, but to uncover the truth behind his best friend's untimely death, he needs an education that only his dad can provide. Absent throughout his childhood, the legendary John Shaft agrees to help his son navigate the heroin-infested underbelly of Harlem, N.Y. Besides, the locked and loaded Shaft has his own score to settle -- both professional and personal.","2019-06-23","The Villages, FL"
"4901 SW 31st Place, Gainesville, FL 32608","Regal Celebration Pointe & RPX","Dark Phoenix","PG-13","3.5","1:00p | 4:00p | 7:00p | 10:05p","Standard","This is the story of one of the X-Men's most beloved characters, Jean Grey, as she evolves into the iconic DARK PHOENIX. During a life-threatening rescue mission in space, Jean is hit by a cosmic force that transforms her into one of the most powerful mutants of all. Wrestling with this increasingly unstable power as well as her own personal demons, Jean spirals out of control, tearing the X-Men family apart and threatening to destroy the very fabric of our planet. The film is the most intense and emotional X-Men movie ever made. It is the culmination of 20 years of X-Men movies, as the family of mutants that we've come to know and love must face their most devastating enemy yet -- one of their own.","2019-06-23","Gainesville, FL"
"2021 Silver Springs Blvd, Ocala, FL 34471","Ocala Center 6","Aladdin (2019)","PG","4.5","1:00p | 4:00p | 7:00p | 9:45p","Standard","Aladdin is a lovable street urchin who meets Princess Jasmine, the beautiful daughter of the sultan of Agrabah. While visiting her exotic palace, Aladdin stumbles upon a magic oil lamp that unleashes a powerful, wisecracking, larger-than-life genie. As Aladdin and the genie start to become friends, they must soon embark on a dangerous mission to stop the evil sorcerer Jafar from overthrowing young Jasmine's kingdom.","2019-06-21","Ocala, FL"
"4901 SW 31st Place, Gainesville, FL 32608","Regal Celebration Pointe & RPX","The Secret Life of Pets 2","PG","4.5","11:45a | 2:15p | 4:45p | 7:30p | 9:50p","Standard","Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.","2019-06-21","Gainesville, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Poms","PG-13","4","9:30a | 11:45a | 2:15p | 4:30p | 6:45p","Standard","Martha is an introverted woman who moves to a retirement community that has shuffleboard, golf, bowling and other activities. Hoping to be left alone, she meets Sheryl, a fun-loving neighbor who insists that they become best pals. After coming out of her shell, Martha and her new friend decide to form a cheerleading squad with their fellow residents. As the two women hold auditions, they soon learn that it's never too late to follow your dreams, even when the odds are stacked against you.","2019-06-21","Belleview, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","Toy Story 4","G","5","10:40a | 10:50a | 11:25a | 12:00p | 1:45p | 2:00p | 2:15p | 2:35p | 4:40p | 4:55p | 5:10p | 7:20p | 7:45p | 10:00p | 10:20p","Standard","Woody, Buzz Lightyear and the rest of the gang embark on a road trip with Bonnie and a new toy named Forky. The adventurous journey turns into an unexpected reunion as Woody's slight detour leads him to his long-lost friend Bo Peep. As Woody and Bo discuss the old days, they soon start to realize that they're worlds apart when it comes to what they want from life as a toy.","2019-06-23","High Springs, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Men in Black: International","PG-13","3.5","12:40p | 3:40p | 6:30p | 9:30p","Standard","The Men in Black have always protected the Earth from the scum of the universe. Is this new adventure, they tackled the biggest, most global threat to date: a mole in the Men in Black organization.","2019-06-22","High Springs, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Toy Story 4","G","5","9:30a | 11:50a | 2:10p | 4:30p | 6:50p | 9:10p","Standard","Woody, Buzz Lightyear and the rest of the gang embark on a road trip with Bonnie and a new toy named Forky. The adventurous journey turns into an unexpected reunion as Woody's slight detour leads him to his long-lost friend Bo Peep. As Woody and Bo discuss the old days, they soon start to realize that they're worlds apart when it comes to what they want from life as a toy.","2019-06-23","The Villages, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Anna (2019)","R","","1:05p | 4:40p | 7:50p | 10:40p","Standard","","2019-06-23","Ocala, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Aladdin (2019)","PG","4.5","12:20p | 3:20p | 6:20p | 9:20p","Standard","Aladdin is a lovable street urchin who meets Princess Jasmine, the beautiful daughter of the sultan of Agrabah. While visiting her exotic palace, Aladdin stumbles upon a magic oil lamp that unleashes a powerful, wisecracking, larger-than-life genie. As Aladdin and the genie start to become friends, they must soon embark on a dangerous mission to stop the evil sorcerer Jafar from overthrowing young Jasmine's kingdom.","2019-06-23","High Springs, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","The Secret Life of Pets 2","PG","4.5","9:30a | 11:40a | 1:50p | 4:00p | 6:15p | 8:30p","Standard","Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.","2019-06-21","Belleview, FL"
"10845 SE US Highway 441, Belleview, FL 34420","Belleview Cinemas","Men in Black: International","PG-13","3.5","1:00p | 4:00p | 7:00p | 9:30p","Standard","The Men in Black have always protected the Earth from the scum of the universe. Is this new adventure, they tackled the biggest, most global threat to date: a mole in the Men in Black organization.","2019-06-22","Belleview, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Dark Phoenix","PG-13","3.5","1:20p | 4:20p | 7:20p | 10:00p","Standard","This is the story of one of the X-Men's most beloved characters, Jean Grey, as she evolves into the iconic DARK PHOENIX. During a life-threatening rescue mission in space, Jean is hit by a cosmic force that transforms her into one of the most powerful mutants of all. Wrestling with this increasingly unstable power as well as her own personal demons, Jean spirals out of control, tearing the X-Men family apart and threatening to destroy the very fabric of our planet. The film is the most intense and emotional X-Men movie ever made. It is the culmination of 20 years of X-Men movies, as the family of mutants that we've come to know and love must face their most devastating enemy yet -- one of their own.","2019-06-21","Gainesville, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","The Souvenir","R","3.5","9:40a | 2:25p | 7:15p","Standard","","2019-06-22","The Villages, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","Anna (2019)","R","","10:35a | 1:35p | 4:30p | 7:25p | 10:30p","Standard","","2019-06-22","Gainesville, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","The Dead Don't Die","R","3","11:50a | 2:40p | 5:15p | 7:50p | 10:25p","Standard","In the sleepy small town of Centerville, something is not quite right. The moon hangs large and low in the sky, the hours of daylight are becoming unpredictable, and animals are beginning to exhibit unusual behaviors. News reports are scary, and scientists are concerned, but no one foresees the strangest and most dangerous repercussion that will soon start plaguing Centerville: the dead rise from their graves and feast on the living, and the citizens must battle to survive.","2019-06-22","High Springs, FL"
"10401-015 US Hwy. 441 South, Leesburg, FL 34788","AMC Lake Square 12","Anna (2019)","R","","10:45a | 1:35p | 4:25p | 7:15p | 10:05p","Standard","","2019-06-23","The Villages, FL"
"4901 SW 31st Place, Gainesville, FL 32608","Regal Celebration Pointe & RPX","Dark Phoenix","PG-13","3.5","1:00p | 4:00p | 7:00p | 10:05p","Standard","This is the story of one of the X-Men's most beloved characters, Jean Grey, as she evolves into the iconic DARK PHOENIX. During a life-threatening rescue mission in space, Jean is hit by a cosmic force that transforms her into one of the most powerful mutants of all. Wrestling with this increasingly unstable power as well as her own personal demons, Jean spirals out of control, tearing the X-Men family apart and threatening to destroy the very fabric of our planet. The film is the most intense and emotional X-Men movie ever made. It is the culmination of 20 years of X-Men movies, as the family of mutants that we've come to know and love must face their most devastating enemy yet -- one of their own.","2019-06-21","Gainesville, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Men in Black: International","PG-13","3.5","11:15a | 1:50p | 4:30p | 7:15p | 9:00p","Standard","The Men in Black have always protected the Earth from the scum of the universe. Is this new adventure, they tackled the biggest, most global threat to date: a mole in the Men in Black organization.","2019-06-22","The Villages, FL"
"10401-015 US Hwy. 441 South, Leesburg, FL 34788","AMC Lake Square 12","Dark Phoenix","PG-13","3.5","10:05a | 12:50p | 3:35p | 6:20p | 9:05p","Standard","This is the story of one of the X-Men's most beloved characters, Jean Grey, as she evolves into the iconic DARK PHOENIX. During a life-threatening rescue mission in space, Jean is hit by a cosmic force that transforms her into one of the most powerful mutants of all. Wrestling with this increasingly unstable power as well as her own personal demons, Jean spirals out of control, tearing the X-Men family apart and threatening to destroy the very fabric of our planet. The film is the most intense and emotional X-Men movie ever made. It is the culmination of 20 years of X-Men movies, as the family of mutants that we've come to know and love must face their most devastating enemy yet -- one of their own.","2019-06-21","The Villages, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","The Dead Don't Die","R","3","11:50a | 2:40p | 5:15p | 7:50p | 10:25p","Standard","In the sleepy small town of Centerville, something is not quite right. The moon hangs large and low in the sky, the hours of daylight are becoming unpredictable, and animals are beginning to exhibit unusual behaviors. News reports are scary, and scientists are concerned, but no one foresees the strangest and most dangerous repercussion that will soon start plaguing Centerville: the dead rise from their graves and feast on the living, and the citizens must battle to survive.","2019-06-21","Gainesville, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","Godzilla: King of the Monsters (2019)","PG-13","4","1:15p | 7:15p","Standard","The new story follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species—thought to be mere myths—rise again, they all vie for supremacy, leaving humanity’s very existence hanging in the balance.","2019-06-23","Gainesville, FL"
"2021 Silver Springs Blvd, Ocala, FL 34471","Ocala Center 6","The Secret Life of Pets 2","PG","4.5","1:00p | 4:00p | 7:00p | 9:45p","Standard","Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.","2019-06-23","Ocala, FL"
