"Location","Theatre","Movie","Movie_Rating","Star_Rating","Show_Times","Movie_Format","Synopsis","Date","Searched_City"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","Pokémon Detective Pikachu","PG","4.5","12:25p | 6:50p","Standard","The story begins when ace detective Harry Goodman goes mysteriously missing, prompting his 21-year-old son Tim to find out what happened. Aiding in the investigation is Harry’s former Pokémon partner, Detective Pikachu: a hilariously wise-cracking, adorable super-sleuth who is a puzzlement even to himself. Finding that they are uniquely equipped to communicate with one another, Tim and Pikachu join forces on a thrilling adventure to unravel the tangled mystery. Chasing clues together through the neon-lit streets of Ryme City—a sprawling, modern metropolis where humans and Pokémon live side by side in a hyper-realistic live-action world—they encounter a diverse cast of Pokémon characters and uncover a shocking plot that could destroy this peaceful co-existence and threaten the whole Pokémon universe.","2019-06-14","Gainesville, FL"
"1105 Alonzo Ave, Lady Lake, FL 32159","Rialto Theatre Spanish Springs Town Square","Avengers: Endgame (2019)","PG-13","5","9:00a | 12:45p | 4:30p | 8:15p","Standard","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-06-16","The Villages, FL"
"10401-015 US Hwy. 441 South, Leesburg, FL 34788","AMC Lake Square 12","Aladdin (2019)","PG","4.5","10:20a | 1:20p | 4:20p | 7:20p | 10:20p","Standard","Aladdin is a lovable street urchin who meets Princess Jasmine, the beautiful daughter of the sultan of Agrabah. While visiting her exotic palace, Aladdin stumbles upon a magic oil lamp that unleashes a powerful, wisecracking, larger-than-life genie. As Aladdin and the genie start to become friends, they must soon embark on a dangerous mission to stop the evil sorcerer Jafar from overthrowing young Jasmine's kingdom.","2019-06-15","The Villages, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Hampstead","PG-13","","9:35a | 2:40p | 5:45p","Standard","Though Emily (Diane Keaton) and Donald (Brendan Gleeson) live in the same idyllic London neighborhood of Hampstead, the worlds they inhabit could not be more different. She is an American widow occupying a posh apartment she can no longer afford and filling her time with charity work as she struggles to figure out a next step. He is a gruff Irish loner who lives off the land in a makeshift cabin and wants nothing more than to be left in peace. When his home is threatened by greedy real estate developers, Emily believes she has found her new cause—but gets more than she bargained for when unexpected romance blossoms. Based on an inspiring true story, Hampstead is a buoyant, sparklingly witty tale of two underdogs who took on the system and showed a nation that heart is where the home is. With Lesley Manville.","2019-06-14","The Villages, FL"
"1105 Alonzo Ave, Lady Lake, FL 32159","Rialto Theatre Spanish Springs Town Square","Red Joan","R","4","11:30a | 4:15p | 6:45p","Standard","Joan Stanley (Judi Dench) is a widow living out a quiet retirement in the suburbs when, shockingly, the British Secret Service places her under arrest. The charge: providing classified scientific information—including details on the building of the atomic bomb—to the Soviet government for decades. As she is interrogated, Joan relives the dramatic events that shaped her life and beliefs: her student days at Cambridge, where she excelled at physics while challenging deep-seated sexism; her tumultuous love affair with a dashing political radical (Tom Hughes); and the devastation of World War II, which inspired her to risk everything in pursuit of peace. Based on a sensational true story, Red Joan vividly brings to life the conflicts—between patriotism and idealism, love and duty, courage and betrayal—of a woman who spent a lifetime being underestimated while quietly changing the course of history. Sophie Cookson costars.","2019-06-16","Belleview, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Shaft (2019)","R","","12:50p | 4:00p | 7:10p | 10:10p","Standard","John Shaft Jr. may be an FBI cyber security expert, but to uncover the truth behind his best friend's untimely death, he needs an education that only his dad can provide. Absent throughout his childhood, the legendary John Shaft agrees to help his son navigate the heroin-infested underbelly of Harlem, N.Y. Besides, the locked and loaded Shaft has his own score to settle -- both professional and personal.","2019-06-14","Ocala, FL"
"1105 Alonzo Ave, Lady Lake, FL 32159","Rialto Theatre Spanish Springs Town Square","Red Joan","R","4","11:30a | 4:15p | 6:45p","Standard","Joan Stanley (Judi Dench) is a widow living out a quiet retirement in the suburbs when, shockingly, the British Secret Service places her under arrest. The charge: providing classified scientific information—including details on the building of the atomic bomb—to the Soviet government for decades. As she is interrogated, Joan relives the dramatic events that shaped her life and beliefs: her student days at Cambridge, where she excelled at physics while challenging deep-seated sexism; her tumultuous love affair with a dashing political radical (Tom Hughes); and the devastation of World War II, which inspired her to risk everything in pursuit of peace. Based on a sensational true story, Red Joan vividly brings to life the conflicts—between patriotism and idealism, love and duty, courage and betrayal—of a woman who spent a lifetime being underestimated while quietly changing the course of history. Sophie Cookson costars.","2019-06-16","The Villages, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Avengers: Endgame (2019)","PG-13","5","1:20p | 5:15p | 9:40p","Standard","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-06-15","Belleview, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Late Night (2019)","R","4.5","1:40p | 4:40p | 7:40p | 10:20p","Standard","A late-night talk show host's world is turned upside down when she hires her first and only female staff writer. Originally intended to smooth over diversity concerns, her decision brings about unexpectedly hilarious consequences as the two women who are separated by culture and generation become united by their love of a biting punchline.","2019-06-16","High Springs, FL"
"10401-015 US Hwy. 441 South, Leesburg, FL 34788","AMC Lake Square 12","Avengers: Endgame (2019)","PG-13","5","10:00a | 1:15p | 4:20p | 7:35p | 9:15p","Standard","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-06-14","The Villages, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Aladdin (2019)","PG","4.5","12:10p | 12:35p | 3:05p | 3:35p | 6:05p | 6:35p | 9:05p | 9:35p","Standard","Aladdin is a lovable street urchin who meets Princess Jasmine, the beautiful daughter of the sultan of Agrabah. While visiting her exotic palace, Aladdin stumbles upon a magic oil lamp that unleashes a powerful, wisecracking, larger-than-life genie. As Aladdin and the genie start to become friends, they must soon embark on a dangerous mission to stop the evil sorcerer Jafar from overthrowing young Jasmine's kingdom.","2019-06-15","Gainesville, FL"
"2720 Brownwood Blvd., The Villages, FL 32163","Barnstorm Theater","Ma (2019)","R","3.5","12:25a | 12:45p | 4:20p | 7:45p | 10:05p","Standard","A lonely middle-aged woman befriends some teenagers and decides to let them party in the basement of her home. But there are some house rules: One of the kids has to stay sober, don't curse, and never go upstairs. They must also refer to her as Ma. But as Ma's hospitality starts to curdle into obsession, what began as a teenage dream turns into a terrorizing nightmare, and Ma's place goes from the best place in town to the worst place on Earth.","2019-06-16","The Villages, FL"
"1105 Alonzo Ave, Lady Lake, FL 32159","Rialto Theatre Spanish Springs Town Square","The White Crow","R","4","11:30a | 2:00p | 4:45p","Standard","","2019-06-14","Belleview, FL"
"1105 Alonzo Ave, Lady Lake, FL 32159","Rialto Theatre Spanish Springs Town Square","Aladdin (2019)","PG","4.5","9:15a | 12:10p | 3:00p | 5:50p | 8:40p","Standard","Aladdin is a lovable street urchin who meets Princess Jasmine, the beautiful daughter of the sultan of Agrabah. While visiting her exotic palace, Aladdin stumbles upon a magic oil lamp that unleashes a powerful, wisecracking, larger-than-life genie. As Aladdin and the genie start to become friends, they must soon embark on a dangerous mission to stop the evil sorcerer Jafar from overthrowing young Jasmine's kingdom.","2019-06-15","The Villages, FL"
"1105 Alonzo Ave, Lady Lake, FL 32159","Rialto Theatre Spanish Springs Town Square","The White Crow","R","4","11:30a | 2:00p | 4:45p","Standard","","2019-06-14","The Villages, FL"
"10845 SE US Highway 441, Belleview, FL 34420","Belleview Cinemas","The Secret Life of Pets 2","PG","4.5","1:00p | 3:00p | 5:00p | 7:00p | 9:00p","Standard","Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.","2019-06-14","The Villages, FL"
"4850 S. Pine Ave., Ocala, FL 34480","Ocala Drive-In","","","","","","","2019-06-16","Ocala, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","John Wick: Chapter 3 – Parabellum","R","4.5","12:50p | 3:20p | 6:10p | 10:05p","Standard","Super-Assassin John Wick (Keanu Reeves) is on the run after killing a member of the international assassin’s guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere.","2019-06-15","Gainesville, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","Aladdin (2019)","PG","4.5","4:20p","Digital 3D","Aladdin is a lovable street urchin who meets Princess Jasmine, the beautiful daughter of the sultan of Agrabah. While visiting her exotic palace, Aladdin stumbles upon a magic oil lamp that unleashes a powerful, wisecracking, larger-than-life genie. As Aladdin and the genie start to become friends, they must soon embark on a dangerous mission to stop the evil sorcerer Jafar from overthrowing young Jasmine's kingdom.","2019-06-14","High Springs, FL"
"2720 Brownwood Blvd., The Villages, FL 32163","Barnstorm Theater","The Hustle (2019)","PG-13","3.5","11:00a | 2:15p | 7:30p | 9:45p","Standard","","2019-06-15","The Villages, FL"
